"Lake, winter_female","Lake, winter_male","Lake, winter_sterile-male","Lake, summer_female","Lake, summer_male","Lake, summer_sterile-male",Tributary 1_female,Tributary 1_male,Tributary 1_sterile-male,Tributary 2_female,Tributary 2_male,Tributary 2_sterile-male
38867.6917662,14.7921827374,289308.123438,6486.79035241,2.46678453648,33235.521445,32433.951762,12.3339226824,366177.607225,4324.52690405,1.64452302432,22157.0142967
31403.9047182,11.9678703291,317519.740559,5240.3746952,1.99579452991,37941.1727911,26201.873476,9.97897264956,389705.863955,3493.5831303,1.33052968661,25294.115194
25377.9594749,9.6828117452,340338.520155,4234.50277966,1.61473195738,41746.9455593,21172.5138983,8.07365978691,408734.727797,2823.00185312,1.07648797159,27831.2970395
20510.3759799,7.83404573795,358797.522047,3422.16107739,1.30642672046,44825.4301113,17110.8053869,6.53213360228,424127.150556,2281.44071826,0.870951146971,29883.6200742
16577.4110734,6.33826974625,373730.692129,2765.87219218,1.05698705721,47315.8283747,13829.3609609,5.28493528604,436579.141873,1843.91479478,0.704658038138,31543.8855831
13399.1133574,5.1280864034,385811.936904,2235.54948345,0.855173599444,49330.5805058,11177.7474172,4.27586799722,446652.902529,1490.3663223,0.570115732963,32887.0536706
10830.4338003,4.14896671175,395586.123812,1806.96375257,0.691892943314,50960.5765093,9034.81876285,3.45946471657,454802.882547,1204.64250171,0.461261962209,33973.7176729
8754.32165969,3.35679304786,403493.914715,1460.57217909,0.559787914091,52279.3148405,7302.86089543,2.79893957045,461396.574203,973.714786058,0.373191942727,34852.8765603
7076.25926714,2.71587128915,409891.751552,1180.59842814,0.452906062975,53346.2427873,5902.99214069,2.26453031487,466731.213936,787.065618758,0.301937375316,35564.1618582
5719.89542294,2.19732249111,415067.978678,954.300495854,0.366431458786,54209.4484589,4771.50247927,1.83215729393,471047.242295,636.20033057,0.244287639191,36139.6323059
4623.53956156,1.77778164619,419255.865176,771.384083825,0.296467689458,54907.833986,3856.92041913,1.48233844729,474539.16993,514.256055884,0.197645126305,36605.2226574
3737.33945485,1.43834489244,422644.130556,623.530888722,0.239862295678,55472.8715549,3117.65444361,1.19931147839,477364.357774,415.687259148,0.159908197118,36981.9143699
3021.00567979,1.1637177346,425385.455806,504.018529329,0.194064725916,55930.0230944,2520.09264664,0.970323629578,479650.115472,336.012352886,0.129376483944,37286.6820629
2441.97524109,0.941525897637,427603.366975,407.413946467,0.157011412498,56299.8883798,2037.06973234,0.785057062488,481499.441899,271.609297645,0.104674274998,37533.2589199
1973.92875885,0.761757761034,429397.803211,329.325895301,0.127032790428,56599.1336654,1646.62947651,0.635163952139,482995.668327,219.550596867,0.0846885269519,37732.7557769
1595.59272034,0.616313250632,430849.621036,266.205051491,0.102778069366,56841.2428776,1331.02525746,0.513890346829,484206.214388,177.470034328,0.0685187129106,37894.1619184
1289.77176922,0.498638861787,340837.725589,215.182525298,0.0831543691001,57037.1253104,1075.91262649,0.415771845501,285185.626552,143.455016865,0.0554362460667,38024.7502069
1042.56673184,0.403432368583,275189.734169,173.939379342,0.0672774760543,45924.2996117,869.696896711,0.336387380271,229621.498059,115.959586241,0.0448516507029,30616.1997412
842.742668915,0.326403913727,222485.695665,140.601184426,0.0544320019901,37113.0014016,703.005922132,0.272160009951,185565.007008,93.7341321469,0.0362880013267,24742.0009344
681.218419811,0.264082714215,179944.432386,113.652801967,0.0440391497195,30012.2921292,568.264009837,0.220195748597,150061.460646,75.7695073598,0.0293594331463,20008.1947528
550.662511821,0.213660673219,145560.743399,91.8695413042,0.0356306333982,24275.9819368,459.347706521,0.178153166991,121379.909684,61.2784933162,0.0237537555988,16183.9879578
445.268424251,0.172865851581,117756.33651,74.2624739774,0.0288275782901,19638.2380787,371.312369885,0.14413789145,98191.1903934,49.9904972005,0.0192183855267,13092.1587191
361.163227884,0.139860097756,95267.0173336,60.0457962366,0.0233234492575,15887.4070266,300.228981145,0.116617246288,79437.0351332,44.0756151118,0.0155489661717,10591.6046844
298.496777258,0.113156223543,77074.5710513,48.6781902828,0.0188702387622,12853.374013,243.390951095,0.0943511938112,64266.8700649,54.1218875529,0.0125801591748,8568.91600866
265.882366137,0.0915509936853,62357.0623686,40.10223341,0.0152672920293,10398.9400304,200.511165342,0.0763364601465,51994.7001521,109.069619263,0.0101781946862,6932.62668694
288.608499077,0.0740709099541,50450.3021589,35.2727655247,0.0123522658534,8413.28541926,176.363821133,0.061761329267,42066.4270963,272.974107848,0.00823484390227,5608.85694617
442.486966037,0.0599283468216,40817.2849921,37.14581661,0.00999381366523,6806.8312651,185.729063389,0.0499690683261,34034.1563255,735.627130044,0.00666254244348,4537.88751006
1043.19094563,0.0484860622747,33023.7098993,54.6066459067,0.0080856672582,5507.13987249,273.033176046,0.040428336291,27535.6993624,2349.07952119,0.0053904448388,3671.42658166
3780.2993812,0.0392284846753,26718.2813319,124.230886559,0.00654184850753,4455.62217947,621.154884976,0.0327092425376,22278.1108973,9873.76673769,0.00436123233835,2970.41478631
18562.3749795,0.0317384819003,21616.8187091,440.389720204,0.00529279532893,3604.88443917,2201.98921807,0.0264639766446,18024.4221959,51595.297102,0.00352853021929,2403.25629278
67264.4681828,0.0256785660132,17489.4217197,2140.392906,0.00428222731873,2916.58630677,10701.9746936,0.0214111365937,14582.9315339,177193.158535,0.00285481821249,1944.39087118
66629.5819144,0.0207756865804,14150.0964201,7822.3207084,0.00346460984597,2359.71011849,39111.5896865,0.0173230492298,11798.5505925,72414.8528384,0.00230973989731,1573.14007899
76821.1581353,0.0168089274402,11448.3669856,8457.18146378,0.00280310233235,1909.16168456,42285.902021,0.0140155116617,9545.80842281,91428.5277468,0.00186873488823,1272.77445637
80589.9530062,0.0135995525634,9262.49149387,9724.76396674,0.00226789827281,1544.63875557,48623.8130707,0.011339491364,7723.19377783,80192.7472586,0.00151193218187,1029.75917038
84323.7698022,0.0110029524836,7493.97427484,10316.1003705,0.0018348822005,1249.71579555,51580.4960418,0.00917441100249,6248.57897774,80949.1507913,0.00122325480033,833.143863698
86688.0418713,0.00890212841871,6063.12667712,10820.6481748,0.00148454308117,1011.10363539,54103.235035,0.00742271540587,5055.51817695,79143.2635908,0.00098969538745,674.06909026
88592.7661592,0.0072024204868,4905.47577093,11155.19681,0.00120109517617,818.05055281,55775.9783797,0.00600547588087,4090.25276405,78990.3042384,0.000800730117449,545.367035207
90043.6020976,0.00582724247828,3968.85893311,11415.6002628,0.000971766761451,661.857743491,57077.9956735,0.00485883380725,3309.28871746,78793.8748777,0.000647844507634,441.238495661
91214.9348635,0.00471463099981,3211.07327319,11614.2153352,0.000786224653461,535.487325277,58071.0710645,0.0039311232673,2677.43662638,78852.8929246,0.000524149768974,356.991550185
92160.9919532,0.00381445349961,2597.97391834,11772.9296233,0.000636108611892,433.245198664,58864.6425106,0.00318054305946,2166.22599332,78937.6396592,0.000424072407928,288.830132443
92935.121093,0.0030861493723,2101.93543023,11900.7614839,0.000514654640175,350.524466059,59503.8018156,0.00257327320087,1752.6223303,79046.6039119,0.00034310309345,233.682977373
93568.958383,0.00249690236075,1700.6070064,12005.0382826,0.000416390210259,283.597844362,60025.1858069,0.0020819510513,1417.98922181,79144.326202,0.000277593473506,189.065229575
94088.31971,0.00202016190631,1375.90536488,12090.3313976,0.00033688767897,229.449714883,60451.6513797,0.00168443839485,1147.24857441,79227.6554926,0.00022459178598,152.966476588
94513.0590678,0.00163444682174,1113.19992636,12160.185827,0.000272564785256,185.640241631,60800.9235245,0.00136282392628,928.201208155,79294.1340964,0.000181709856837,123.760161087
94859.7056375,0.0013223773821,900.653575226,12217.3207795,0.000220523239047,150.195434577,61086.5982856,0.00110261619523,750.977172887,79346.1165839,0.000147015492698,100.130289718
95141.9731848,0.0010698922213,728.689292991,12263.9659268,0.000178418128791,121.518203836,61319.824021,0.000892090643957,607.591019179,79386.1686165,0.000118945419194,81.0121358905
95371.3679623,0.000865614748618,589.558630043,12301.964581,0.000144352263367,98.3163967542,61509.8172913,0.000721761316835,491.581983771,79416.9893624,9.62348422446e-05,65.5442645028
95557.491025,0.000700340537216,476.992570986,12332.8585311,0.000116790687585,79.5445752172,61664.2870414,0.000583953437924,397.722876086,79440.784808,7.78604583899e-05,53.0297168115
95708.3202135,0.000566622586838,385.919061617,12357.9341417,9.44915194843e-05,64.3569096479,61789.6650943,0.000472457597422,321.78454824,79459.2955781,6.29943463229e-05,42.9046064319
95830.4415626,0.000458435773534,312.234469496,12378.2608103,7.64499930525e-05,52.0690671342,61891.2984369,0.000382249965262,260.345335671,79473.8207172,5.0966662035e-05,34.7127114228
95929.2624721,0.000370905366883,252.618680312,12394.7223233,6.18531850226e-05,42.1273763875,61973.6060019,0.000309265925113,210.636881937,79485.3176387,4.12354566817e-05,28.0849175917
96009.2011649,0.000300087382191,204.385498495,12408.0451093,5.00433858092e-05,34.0838801364,62040.2199319,0.000250216929046,170.419400682,79494.4863138,3.33622572061e-05,22.7225867576
96073.8542416,0.00024279087064,165.361611296,12418.8233347,4.04884641322e-05,27.5761508451,62094.1110591,0.000202442320661,137.880754225,79501.8421533,2.69923094214e-05,18.3841005634
96126.141346,0.000196434140068,133.788662619,12427.5410955,3.27578900043e-05,22.3109602772,62137.6998629,0.000163789450022,111.554801386,79507.7694084,2.18385933362e-05,14.8739735181
96168.4280574,0.00015892842792,108.244024175,12434.5916396,2.65033357164e-05,18.0510670785,62172.9525835,0.000132516678582,90.2553353926,79512.5595419,1.76688904776e-05,12.034044719
96202.6286728,0.000128583784838,87.576694041,12440.2937475,2.14429807293e-05,14.6045270446,62201.4631227,0.000107214903647,73.022635223,79516.4375766,1.42953204862e-05,9.73635136307
96230.291194,0.000104032928152,70.8554342729,12444.9054742,1.73488132769e-05,11.8160444094,62224.5217562,8.67440663843e-05,59.0802220471,79519.5800821,1.15658755179e-05,7.87736293962
96252.6669845,8.41696342473e-05,57.3268107636,12448.6355419,1.40363565082e-05,9.55997445713,62243.172095,7.01817825411e-05,47.7998722856,79522.1274325,9.35757100547e-06,6.37331630475
96270.7675111,6.80988938325e-05,46.3812446615,12451.6526968,1.13563562465e-05,7.7346621647,62258.2578694,5.67817812324e-05,38.6733108235,79524.1923042,7.57090416432e-06,5.15644144313
96285.4103726,5.50965842098e-05,37.5255456884,12454.0933423,9.18805582642e-06,6.25786178348,62270.4610969,4.59402791321e-05,31.2893089174,79525.8657183,6.12537055094e-06,4.17190785565
96297.2565402,4.45768414249e-05,30.3606897476,12456.0677387,7.43375498594e-06,5.06303097269,62280.3330791,3.71687749297e-05,25.3151548635,79527.2214786,4.95583665729e-06,3.3753539818
96306.8404452,3.60656621445e-05,24.5638395143,12457.6650225,6.01440764346e-06,4.09633250435,62288.319498,3.00720382173e-05,20.4816625218,79528.3195377,4.00960509564e-06,2.73088833623
96314.5942703,2.91795457986e-05,19.8737978852,12458.9572633,4.86606020378e-06,3.31420844098,62294.7807021,2.43303010189e-05,16.5710422049,79529.2086236,3.24404013585e-06,2.20947229399
96320.8675597,2.36082146393e-05,16.0792388405,12460.0027406,3.93696990801e-06,2.6814174823,62300.0080882,1.96848495401e-05,13.4070874115,79529.9283335,2.62464660534e-06,1.78761165487
96325.9430522,1.91006331045e-05,13.0091854202,12460.8485884,3.18527338493e-06,2.16944704672,62304.2373275,1.59263669247e-05,10.8472352336,79530.510825,2.12351558995e-06,1.44629803115
96330.0494686,1.54536965445e-05,10.5253057671,12461.5329318,2.57710035226e-06,1.7552285385,62307.6590443,1.28855017613e-05,8.7761426925,79530.9821947,1.7180669015e-06,1.170152359
96333.3718435,1.25030796405e-05,8.51568010702,12462.086611,2.08504747411e-06,1.42009791253,62310.4274402,1.04252373705e-05,7.10048956264,79531.3636047,1.39003164941e-06,0.946731941686
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
