"Lake, winter_female","Lake, winter_male","Lake, winter_sterile-male","Lake, summer_female","Lake, summer_male","Lake, summer_sterile-male",Tributary 1_female,Tributary 1_male,Tributary 1_sterile-male,Tributary 2_female,Tributary 2_male,Tributary 2_sterile-male
48657.2823915,14.7921827374,31167.1709034,7247.2181359,2.46678453648,1900.86913235,36236.0897014,12.3339226824,109504.345662,21904.9726724,1.64452302432,1267.24608823
45007.9767584,11.9678703291,31174.5733522,6436.4318189,1.99579452991,1903.33844082,32182.1577486,9.97897264956,109516.692204,25340.24005,1.33052968661,1268.89229388
42792.9025013,9.6828117452,31176.070376,5915.2584328,1.61473195738,1903.83776667,29576.2905047,8.07365978691,109519.188833,28000.6431708,1.07648797159,1269.22517778
41503.2957865,7.83404573795,31176.3731632,5594.07483715,1.30642672046,1903.93875458,27970.3722893,6.53213360228,109519.693773,29901.2911137,0.870951146971,1269.29250305
40788.7049809,6.33826974625,31176.4344091,5404.11915815,1.05698705721,1903.95918116,27020.5937276,5.28493528604,109519.795906,31191.2850821,0.704658038138,1269.30612077
40418.5591083,5.1280864034,31176.446798,5296.87353132,0.855173599444,1903.96331301,26484.3654817,4.27586799722,109519.816565,32034.0296784,0.570115732963,1269.30887534
40246.3596558,4.14896671175,31176.4493042,5239.86329426,0.691892943314,1903.96414882,26199.3142244,3.45946471657,109519.820744,32566.2653246,0.461261962209,1269.30943255
40182.0695955,3.35679304786,31176.4498111,5212.17296024,0.559787914091,1903.9643179,26060.8625093,2.79893957045,109519.821589,32891.0656123,0.373191942727,1269.30954527
40172.3349597,2.71587128915,31176.4499137,5200.78572811,0.452906062975,1903.9643521,26003.9263216,2.26453031487,109519.821761,33081.8372915,0.301937375316,1269.30956807
40186.8953524,2.19732249111,31176.4499344,5197.88402454,0.366431458786,1903.96435902,25989.4177881,1.83215729393,109519.821795,33188.7972539,0.244287639191,1269.30957268
40209.5498878,1.77778164619,31176.4499386,5198.96205266,0.296467689458,1903.96436042,25994.8079202,1.48233844729,109519.821802,33245.1445819,0.197645126305,1269.30957361
40232.3360279,1.43834489244,31176.4499395,5201.55477041,0.239862295678,1903.9643607,26007.7715045,1.19931147839,109519.821804,33272.1292511,0.159908197118,1269.3095738
40251.8968195,1.1637177346,31176.4499396,5204.4095337,0.194064725916,1903.96436076,26022.0453189,0.970323629578,109519.821804,33282.9113731,0.129376483944,1269.30957384
40267.2913466,0.941525897637,31176.4499397,5206.96325989,0.157011412498,1903.96436077,26034.8139492,0.785057062488,109519.821804,33285.3524478,0.104674274998,1269.30957385
40278.7272299,0.761757761034,31176.4499397,5209.02339672,0.127032790428,1903.96436077,26045.1146333,0.635163952139,109519.821804,33283.9538331,0.0846885269519,1269.30957385
40286.8631726,0.616313250632,31176.4499397,5210.58054185,0.102778069366,1903.96436077,26052.9003592,0.513890346829,109519.821804,33281.1564636,0.0685187129106,1269.30957385
40292.4514321,0.498638861787,5607.52855534,5211.7033907,0.0831543691001,1903.96436077,26058.5146037,0.415771845501,9519.82180387,33278.184287,0.0554362460667,1269.30957385
159962.59738,0.403432368583,1125.08552822,5212.48340847,0.0672774760543,376.18451908,26062.4528431,0.336387380271,1880.9225954,417228.340292,0.0448516507029,250.789679386
110429.856845,0.326403913727,227.077364244,18658.6032627,0.0544320019901,75.797146937,93292.9836982,0.272160009951,378.985734685,16758.1685387,0.0362880013267,50.5314312913
99286.2345396,0.264082714215,45.8916198738,14733.120071,0.0440391497195,15.3110932211,73665.6000128,0.220195748597,76.5554661057,46335.5090807,0.0293594331463,10.2073954808
99825.1708845,0.213660673219,9.27903625075,13103.0004032,0.0356306333982,3.09522842363,65514.9991378,0.178153166991,15.4761421182,78175.7217641,0.0237537555988,2.06348561576
97884.558351,0.172865851581,1.87658747331,12953.7740495,0.0288275782901,0.625919949894,64768.8647733,0.14413789145,3.12959974947,75288.0418372,0.0192183855267,0.417279966596
97181.03126,0.139860097756,0.379563641127,12705.2814573,0.0233234492575,0.126594102109,63526.4020324,0.116617246288,0.632970510543,77627.5332245,0.0155489661717,0.0843960680724
96666.5863438,0.113156223543,0.0767764504044,12592.9722227,0.0188702387622,0.0256061926693,62964.8556616,0.0943511938112,0.128030963347,78112.3661059,0.0125801591748,0.0170707951129
96447.3867041,0.0915509936853,0.0155305744878,12519.0060193,0.0152672920293,0.00517961534312,62595.0246004,0.0763364601465,0.0258980767156,78799.1938249,0.0101781946862,0.00345307689541
96339.3508688,0.0740709099541,0.00314164205272,12484.0100557,0.0123522658534,0.00104776149301,62420.0447247,0.061761329267,0.00523880746507,79120.2287561,0.00823484390227,0.000698507662009
96305.3352497,0.0599283468216,0.000635523932535,12466.7450407,0.00999381366523,0.000211950757292,62333.7196225,0.0499690683261,0.00105975378646,79341.5119922,0.00666254244348,0.000141300504861
96300.5393077,0.0484860622747,0.000128561512006,12460.3557782,0.0080856672582,4.28758078421e-05,62301.7732915,0.040428336291,0.00021437903921,79451.3614561,0.0053904448388,2.85838718947e-05
96308.5458599,0.0392284846753,2.60071376697e-05,12458.7935099,0.00654184850753,8.6734677634e-06,62293.9619411,0.0327092425376,4.3367338817e-05,79509.6572992,0.00436123233835,5.78231184227e-06
96319.0824318,0.0317384819003,5.2610911845e-06,12459.3906358,0.00529279532893,1.75458850584e-06,62296.9475658,0.0264639766446,8.77294252922e-06,79534.3514992,0.00352853021929,1.16972567056e-06
96328.5711881,0.0256785660132,1.06429065614e-06,12460.603379,0.00428222731873,3.54943461466e-07,62303.0112799,0.0214111365937,1.77471730733e-06,79543.2182353,0.00285481821249,2.36628974311e-07
96335.7346684,0.0207756865804,2.15300709916e-07,12461.8072403,0.00346460984597,7.18032385495e-08,62309.030586,0.0173230492298,3.59016192747e-07,79544.2494585,0.00230973989731,4.78688256996e-08
96340.6487892,0.0168089274402,4.35543189601e-08,12462.7626973,0.00280310233235,1.45254483403e-08,62313.8078708,0.0140155116617,7.26272417013e-08,79542.395878,0.00186873488823,9.68363222683e-09
96343.7677894,0.0135995525634,8.81084136265e-09,12463.4394394,0.00226789827281,2.93843117543e-09,62317.1915815,0.011339491364,1.46921558772e-08,79539.835497,0.00151193218187,1.95895411696e-09
96345.6214083,0.0110029524836,1.78239441428e-09,12463.8804024,0.0018348822005,5.94431516399e-10,62319.3963967,0.00917441100249,2.972157582e-09,79537.5488926,0.00122325480033,3.96287677599e-10
96346.650131,0.00890212841871,3.60570705427e-10,12464.1488123,0.00148454308117,1.20250908029e-10,62320.7384467,0.00742271540587,6.01254540145e-10,79535.8132098,0.00098969538745,8.01672720193e-11
96347.1777684,0.0072024204868,7.29419227467e-11,12464.3016378,0.00120109517617,2.43262445093e-11,62321.502574,0.00600547588087,1.21631222546e-10,79534.6241129,0.000800730117449,1.62174963395e-11
96347.4203462,0.00582724247828,1.47558446868e-11,12464.3825,0.000971766761451,4.92109659432e-12,62321.9068853,0.00485883380725,2.46054829716e-11,79533.8684409,0.000647844507634,3.28073106288e-12
96347.5124134,0.00471463099981,2.98504591731e-12,12464.4214076,0.000786224653461,9.95517266982e-13,62322.1014232,0.0039311232673,4.97758633491e-12,79533.4196119,0.000524149768974,6.63678177988e-13
96347.5322582,0.00381445349961,6.03862427773e-13,12464.4375176,0.000636108611892,2.0138900952e-13,62322.181973,0.00318054305946,1.0069450476e-12,79533.1705787,0.000424072407928,1.3425933968e-13
96347.5223808,0.0030861493723,1.22158879043e-13,12464.4422525,0.000514654640175,4.07401645608e-14,62322.2056479,0.00257327320087,2.03700822804e-13,79533.0430548,0.00034310309345,2.71601097072e-14
96347.5039367,0.00249690236075,2.47122390317e-14,12464.4419808,0.000416390210259,8.24156757121e-15,62322.2042892,0.0020819510513,4.12078378561e-14,79532.9846229,0.000277593473506,5.49437838081e-15
96347.4862045,0.00202016190631,4.99918458767e-15,12464.4399836,0.00033688767897,1.66723527878e-15,62322.1943033,0.00168443839485,8.3361763939e-15,79532.9626691,0.00022459178598,1.11149018585e-15
96347.4723505,0.00163444682174,1.0113145684e-15,12464.4377799,0.000272564785256,3.37274863879e-16,62322.183285,0.00136282392628,1.68637431939e-15,79532.9581948,0.000181709856837,2.24849909253e-16
96347.4627195,0.0013223773821,2.04584800222e-16,12464.4359532,0.000220523239047,6.8229324547e-17,62322.1741515,0.00110261619523,3.41146622735e-16,79532.9608897,0.000147015492698,4.54862163647e-17
96347.4565785,0.0010698922213,4.13866688917e-17,12464.4346354,0.000178418128791,1.38025133773e-17,62322.1675622,0.000892090643957,6.90125668866e-17,79532.965621,0.000118945419194,9.20167558489e-18
96347.452957,0.000865614748618,8.37235406022e-18,12464.4337702,0.000144352263367,2.79219206001e-18,62322.1632365,0.000721761316835,1.39609603001e-17,79532.97014,9.62348422446e-05,1.86146137334e-18
96347.4509953,0.000700340537216,1.69369304181e-18,12464.4332458,0.000116790687585,5.64849050858e-19,62322.1606144,0.000583953437924,2.82424525429e-18,79532.9736819,7.78604583899e-05,3.76566033905e-19
96347.4500469,0.000566622586838,3.42627189134e-19,12464.4329528,9.44915194843e-05,1.14266657085e-19,62322.1591493,0.000472457597422,5.71333285426e-19,79532.9761677,6.29943463229e-05,7.61777713901e-20
96347.4496723,0.000458435773534,6.93120821623e-20,12464.4328048,7.64499930525e-05,2.31156783781e-20,62322.1584095,0.000382249965262,1.15578391891e-19,79532.9777796,5.0966662035e-05,1.54104522521e-20
96347.4495952,0.000370905366883,1.40215514178e-20,12464.4327413,6.18531850226e-05,4.67620741336e-21,62322.1580918,0.000309265925113,2.33810370668e-20,79532.9787576,4.12354566817e-05,3.11747160891e-21
96347.4496538,0.000300087382191,2.83650264856e-21,12464.432723,5.00433858092e-05,9.45977681318e-22,62322.1580003,0.000250216929046,4.72988840659e-21,79532.9793141,3.33622572061e-05,6.30651787546e-22
96347.4497603,0.00024279087064,5.73812914811e-22,12464.4327264,4.04884641322e-05,1.91367425836e-22,62322.1580174,0.000202442320661,9.5683712918e-22,79532.9796094,2.69923094214e-05,1.27578283891e-22
96347.4498715,0.000196434140068,1.16080012046e-22,12464.4327384,3.27578900043e-05,3.87128496243e-23,62322.1580774,0.000163789450022,1.93564248121e-22,79532.979753,2.18385933362e-05,2.58085664162e-23
96347.4499693,0.00015892842792,2.34825129601e-23,12464.4327523,2.65033357164e-05,7.83145157057e-24,62322.1581467,0.000132516678582,3.91572578529e-23,79532.9798142,1.76688904776e-05,5.22096771371e-24
96347.4500486,0.000128583784838,4.7504165925e-24,12464.432765,2.14429807293e-05,1.58427070971e-24,62322.1582104,0.000107214903647,7.92135354854e-24,79532.9798344,1.42953204862e-05,1.05618047314e-24
96347.4501101,0.000104032928152,9.60989901345e-25,12464.4327756,1.73488132769e-05,3.20491502809e-25,62322.1582632,8.67440663843e-05,1.60245751404e-24,79532.9798363,1.15658755179e-05,2.13661001873e-25
96347.4501567,8.41696342473e-05,1.9440433756e-25,12464.4327839,1.40363565082e-05,6.48341238554e-26,62322.1583047,7.01817825411e-05,3.24170619277e-25,79532.9798318,9.35757100547e-06,4.32227492369e-26
96347.4501917,6.80988938325e-05,3.93272046029e-26,12464.4327902,1.13563562465e-05,1.3115678826e-26,62322.1583365,5.67817812324e-05,6.557839413e-26,79532.9798261,7.57090416432e-06,8.743785884e-27
96347.4502181,5.50965842098e-05,7.95573309506e-27,12464.432795,9.18805582642e-06,2.65324833395e-27,62322.1583604,4.59402791321e-05,1.32662416698e-26,79532.9798216,6.12537055094e-06,1.76883222264e-27
96347.450238,4.45768414249e-05,1.60941235786e-27,12464.4327986,7.43375498594e-06,5.36741316716e-28,62322.1583785,3.71687749297e-05,2.68370658358e-27,79532.9798185,4.95583665729e-06,3.57827544477e-28
96347.4502534,3.60656621445e-05,3.25577556074e-28,12464.4328014,6.01440764346e-06,1.0858057929e-28,62322.1583922,3.00720382173e-05,5.4290289645e-28,79532.9798168,4.00960509564e-06,7.238705286e-29
96347.4502653,2.91795457986e-05,6.58630117436e-29,12464.4328035,4.86606020378e-06,2.19654083498e-29,62322.1584026,2.43303010189e-05,1.09827041749e-28,79532.979816,3.24404013585e-06,1.46436055665e-29
96347.4502747,2.36082146393e-05,1.33238186577e-29,12464.4328051,3.93696990801e-06,4.44351252458e-30,62322.1584108,1.96848495401e-05,2.22175626229e-29,79532.9798159,2.62464660534e-06,2.96234168305e-30
96347.4502821,1.91006331045e-05,2.69535417423e-30,12464.4328064,3.18527338493e-06,8.98904461163e-31,62322.1584171,1.59263669247e-05,4.49452230581e-30,79532.9798161,2.12351558995e-06,5.99269640775e-31
96347.4502881,1.54536965445e-05,5.45259156652e-31,12464.4328074,2.57710035226e-06,1.81844706379e-31,62322.1584222,1.28855017613e-05,9.09223531893e-31,79532.9798165,1.7180669015e-06,1.21229804252e-31
96347.4502929,1.25030796405e-05,1.10303703595e-31,12464.4328082,2.08504747411e-06,3.67864424612e-32,62322.1584262,1.04252373705e-05,1.83932212306e-31,79532.9798169,1.39003164941e-06,2.45242949741e-32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
