"Lake, winter_female","Lake, winter_male","Lake, winter_sterile-male","Lake, summer_female","Lake, summer_male","Lake, summer_sterile-male",Tributary 1_female,Tributary 1_male,Tributary 1_sterile-male,Tributary 2_female,Tributary 2_male,Tributary 2_sterile-male
90607.5069003,14.7921827374,3116.71709034,11742.5089724,2.46678453648,190.086913235,58712.5396985,12.3339226824,10950.4345662,74368.1369002,1.64452302432,126.724608823
90585.3094052,11.9678703291,3117.45733522,11725.7167818,1.99579452991,190.333844082,58628.5786638,9.97897264956,10951.6692204,74634.4569579,1.33052968661,126.889229388
90612.5775331,9.6828117452,3117.6070376,11720.3619933,1.61473195738,190.383776667,58601.8046989,8.07365978691,10951.9188833,74831.2928765,1.07648797159,126.922517778
90645.119842,7.83404573795,3117.63731632,11722.445332,1.30642672046,190.393875458,58612.2213771,6.53213360228,10951.9693773,74903.3140791,0.870951146971,126.929250305
90675.4619868,6.33826974625,3117.64344091,11726.2211945,1.05698705721,190.395918116,58631.1006838,5.28493528604,10951.9795906,74933.3545136,0.704658038138,126.930612077
90698.6804767,5.1280864034,3117.6446798,11730.0626461,0.855173599444,190.396331301,58650.3079397,4.27586799722,10951.9816565,74937.7905395,0.570115732963,126.930887534
90715.0700339,4.14896671175,3117.64493042,11733.1528857,0.691892943314,190.396414882,58665.7591376,3.45946471657,10951.9820744,74933.390326,0.461261962209,126.930943255
90725.8587113,3.35679304786,3117.64498111,11735.3976704,0.559787914091,190.39643179,58676.9830614,2.79893957045,10951.9821589,74926.3453734,0.373191942727,126.930954527
90732.6223062,2.71587128915,3117.64499137,11736.9097617,0.452906062975,190.39643521,58684.5435185,2.26453031487,10951.9821761,74919.8465394,0.301937375316,126.930956807
90736.6888607,2.19732249111,3117.64499344,11737.8752936,0.366431458786,190.396435902,58689.371179,1.83215729393,10951.9821795,74914.8167,0.244287639191,126.930957268
90739.0570026,1.77778164619,3117.64499386,11738.4653507,0.296467689458,190.396436042,58692.3214647,1.48233844729,10951.9821802,74911.3291064,0.197645126305,126.930957361
90740.4073326,1.43834489244,3117.64499395,11738.8138262,0.239862295678,190.39643607,58694.0638423,1.19931147839,10951.9821804,74909.0944981,0.159908197118,126.93095738
90741.1751409,1.1637177346,3117.64499396,11739.0147609,0.194064725916,190.396436076,58695.0685164,0.970323629578,10951.9821804,74907.76144,0.129376483944,126.930957384
90741.6229193,0.941525897637,3117.64499397,11739.1296915,0.157011412498,190.396436077,58695.6431693,0.785057062488,10951.9821804,74907.02273,0.104674274998,126.930957385
90741.900782,0.761757761034,3117.64499397,11739.1965191,0.127032790428,190.396436077,58695.9773075,0.635163952139,10951.9821804,74906.6489887,0.0846885269519,126.930957385
90742.0900428,0.616313250632,3117.64499397,11739.2373696,0.102778069366,190.396436077,58696.1815598,0.513890346829,10951.9821804,74906.4842946,0.0685187129106,126.930957385
90742.2323187,0.498638861787,560.752855534,11739.2644952,0.0831543691001,190.396436077,58696.3171881,0.415771845501,951.982180387,74906.4303327,0.0554362460667,126.930957385
97033.7115691,0.403432368583,112.508552822,11739.284325,0.0672774760543,37.618451908,58696.416337,0.336387380271,188.09225954,95092.4325528,0.0448516507029,25.0789679386
95627.3348934,0.326403913727,22.7077364244,12446.1911583,0.0544320019901,7.5797146937,62230.9489122,0.272160009951,37.8985734685,77881.3279078,0.0362880013267,5.05314312913
96598.3021058,0.264082714215,4.58916198738,12374.3902546,0.0440391497195,1.53110932211,61871.9457876,0.220195748597,7.65554661057,82013.9519013,0.0293594331463,1.02073954808
96422.4726826,0.213660673219,0.927903625075,12480.0259999,0.0356306333982,0.309522842363,62400.1241847,0.178153166991,1.54761421182,79543.8254886,0.0237537555988,0.206348561576
96507.7687905,0.172865851581,0.187658747331,12473.5856802,0.0288275782901,0.0625919949894,62367.9227865,0.14413789145,0.312959974947,79887.1595415,0.0192183855267,0.0417279966596
96450.7294011,0.139860097756,0.0379563641127,12483.3581666,0.0233234492575,0.0126594102109,62416.7851909,0.116617246288,0.0632970510543,79523.5809117,0.0155489661717,0.00843960680724
96428.2906556,0.113156223543,0.00767764504044,12478.3124117,0.0188702387622,0.00256061926693,62391.5564457,0.0943511938112,0.0128030963347,79536.5487508,0.0125801591748,0.00170707951129
96397.7722671,0.0915509936853,0.00155305744878,12475.3149528,0.0152672920293,0.000517961534312,62376.56915,0.0763364601465,0.00258980767156,79493.1435719,0.0101781946862,0.000345307689541
96378.8483991,0.0740709099541,0.000314164205272,12471.5240682,0.0123522658534,0.000104776149301,62357.6147299,0.061761329267,0.000523880746507,79501.4649454,0.00823484390227,6.98507662009e-05
96365.063327,0.0599283468216,6.35523932535e-05,12468.9229224,0.00999381366523,2.11950757292e-05,62344.6090003,0.0499690683261,0.000105975378646,79505.432152,0.00666254244348,1.41300504861e-05
96356.8228261,0.0484860622747,1.28561512006e-05,12467.030012,0.0080856672582,4.28758078421e-06,62335.1444476,0.040428336291,2.1437903921e-05,79514.1525135,0.0053904448388,2.85838718947e-06
96351.9059394,0.0392284846753,2.60071376697e-06,12465.8504209,0.00654184850753,8.6734677634e-07,62329.2464915,0.0327092425376,4.3367338817e-06,79520.4485053,0.00436123233835,5.78231184227e-07
96349.2718524,0.0317384819003,5.2610911845e-07,12465.1360258,0.00529279532893,1.75458850584e-07,62325.6745156,0.0264639766446,8.77294252922e-07,79525.4136948,0.00352853021929,1.16972567056e-07
96347.9491053,0.0256785660132,1.06429065614e-07,12464.7406021,0.00428222731873,3.54943461466e-08,62323.6973966,0.0214111365937,1.77471730733e-07,79528.6403435,0.00285481821249,2.36628974311e-08
96347.3740569,0.0207756865804,2.15300709916e-08,12464.5358122,0.00346460984597,7.18032385495e-09,62322.6734465,0.0173230492298,3.59016192747e-08,79530.687763,0.00230973989731,4.78688256996e-09
96347.1789347,0.0168089274402,4.35543189601e-09,12464.441495,0.00280310233235,1.45254483403e-09,62322.2018604,0.0140155116617,7.26272417013e-09,79531.8726016,0.00186873488823,9.68363222683e-10
96347.1610257,0.0135995525634,8.81084136265e-10,12464.4054234,0.00226789827281,2.93843117543e-10,62322.0215025,0.011339491364,1.46921558772e-09,79532.5212232,0.00151193218187,1.95895411696e-10
96347.2102831,0.0110029524836,1.78239441428e-10,12464.3976501,0.0018348822005,5.94431516399e-11,62321.982636,0.00917441100249,2.972157582e-10,79532.8444545,0.00122325480033,3.96287677599e-11
96347.2743149,0.00890212841871,3.60570705427e-11,12464.4016068,0.00148454308117,1.20250908029e-11,62322.0024192,0.00742271540587,6.01254540145e-11,79532.987519,0.00098969538745,8.01672720193e-12
96347.3311032,0.0072024204868,7.29419227467e-12,12464.4090439,0.00120109517617,2.43262445093e-12,62322.039605,0.00600547588087,1.21631222546e-11,79533.0370138,0.000800730117449,1.62174963395e-12
96347.3742091,0.00582724247828,1.47558446868e-12,12464.41628,0.000971766761451,4.92109659432e-13,62322.0757854,0.00485883380725,2.46054829716e-12,79533.0432149,0.000647844507634,3.28073106288e-13
96347.4039898,0.00471463099981,2.98504591731e-13,12464.4220327,0.000786224653461,9.95517266982e-14,62322.1045488,0.0039311232673,4.97758633491e-13,79533.0326351,0.000524149768974,6.63678177988e-14
96347.4232073,0.00381445349961,6.03862427773e-14,12464.4261305,0.000636108611892,2.0138900952e-14,62322.1250377,0.00318054305946,1.0069450476e-13,79533.0181909,0.000424072407928,1.3425933968e-14
96347.4349304,0.0030861493723,1.22158879043e-14,12464.4288382,0.000514654640175,4.07401645608e-15,62322.1385765,0.00257327320087,2.03700822804e-14,79533.0052634,0.00034310309345,2.71601097072e-15
96347.4417335,0.00249690236075,2.47122390317e-15,12464.4305245,0.000416390210259,8.24156757121e-16,62322.1470076,0.0020819510513,4.12078378561e-15,79532.9954817,0.000277593473506,5.49437838081e-16
96347.4455024,0.00202016190631,4.99918458767e-16,12464.4315222,0.00033688767897,1.66723527878e-16,62322.1519964,0.00168443839485,8.3361763939e-16,79532.9887954,0.00022459178598,1.11149018585e-16
96347.4475032,0.00163444682174,1.0113145684e-16,12464.4320858,0.000272564785256,3.37274863879e-17,62322.1548142,0.00136282392628,1.68637431939e-16,79532.9845659,0.000181709856837,2.24849909253e-17
96347.4485294,0.0013223773821,2.04584800222e-17,12464.4323908,0.000220523239047,6.8229324547e-18,62322.1563395,0.00110261619523,3.41146622735e-17,79532.9820704,0.000147015492698,4.54862163647e-18
96347.4490493,0.0010698922213,4.13866688917e-18,12464.4325502,0.000178418128791,1.38025133773e-18,62322.1571365,0.000892090643957,6.90125668866e-18,79532.9807017,0.000118945419194,9.20167558489e-19
96347.4493227,0.000865614748618,8.37235406022e-19,12464.432632,0.000144352263367,2.79219206001e-19,62322.1575455,0.000721761316835,1.39609603001e-18,79532.9800153,9.62348422446e-05,1.86146137334e-19
96347.4494848,0.000700340537216,1.69369304181e-19,12464.4326749,0.000116790687585,5.64849050858e-20,62322.1577599,0.000583953437924,2.82424525429e-19,79532.9797146,7.78604583899e-05,3.76566033905e-20
96347.4496001,0.000566622586838,3.42627189134e-20,12464.4326995,9.44915194843e-05,1.14266657085e-20,62322.1578831,0.000472457597422,5.71333285426e-20,79532.9796153,6.29943463229e-05,7.61777713901e-21
96347.4496963,0.000458435773534,6.93120821623e-21,12464.4327162,7.64499930525e-05,2.31156783781e-21,62322.1579661,0.000382249965262,1.15578391891e-20,79532.9796105,5.0966662035e-05,1.54104522521e-21
96347.4497832,0.000370905366883,1.40215514178e-21,12464.4327294,6.18531850226e-05,4.67620741336e-22,62322.1580321,0.000309265925113,2.33810370668e-21,79532.9796424,4.12354566817e-05,3.11747160891e-22
96347.449863,0.000300087382191,2.83650264856e-22,12464.432741,5.00433858092e-05,9.45977681318e-23,62322.1580902,0.000250216929046,4.72988840659e-22,79532.9796826,3.33622572061e-05,6.30651787546e-23
96347.4499352,0.00024279087064,5.73812914811e-23,12464.4327515,4.04884641322e-05,1.91367425836e-23,62322.1581429,0.000202442320661,9.5683712918e-23,79532.9797191,2.69923094214e-05,1.27578283891e-23
96347.4499991,0.000196434140068,1.16080012046e-23,12464.432761,3.27578900043e-05,3.87128496243e-24,62322.1581905,0.000163789450022,1.93564248121e-23,79532.9797479,2.18385933362e-05,2.58085664162e-24
96347.4500544,0.00015892842792,2.34825129601e-24,12464.4327695,2.65033357164e-05,7.83145157057e-25,62322.1582328,0.000132516678582,3.91572578529e-24,79532.979769,1.76688904776e-05,5.22096771371e-25
96347.4501015,0.000128583784838,4.7504165925e-25,12464.4327768,2.14429807293e-05,1.58427070971e-25,62322.1582695,0.000107214903647,7.92135354854e-25,79532.9797838,1.42953204862e-05,1.05618047314e-25
96347.4501408,0.000104032928152,9.60989901345e-26,12464.4327831,1.73488132769e-05,3.20491502809e-26,62322.1583009,8.67440663843e-05,1.60245751404e-25,79532.979794,1.15658755179e-05,2.13661001873e-26
96347.4501733,8.41696342473e-05,1.9440433756e-26,12464.4327884,1.40363565082e-05,6.48341238554e-27,62322.1583272,7.01817825411e-05,3.24170619277e-26,79532.9798008,9.35757100547e-06,4.32227492369e-27
96347.4502,6.80988938325e-05,3.93272046029e-27,12464.4327927,1.13563562465e-05,1.3115678826e-27,62322.1583489,5.67817812324e-05,6.557839413e-27,79532.9798055,7.57090416432e-06,8.743785884e-28
96347.4502216,5.50965842098e-05,7.95573309506e-28,12464.4327963,9.18805582642e-06,2.65324833395e-28,62322.1583668,4.59402791321e-05,1.32662416698e-27,79532.9798087,6.12537055094e-06,1.76883222264e-28
96347.4502392,4.45768414249e-05,1.60941235786e-28,12464.4327992,7.43375498594e-06,5.36741316716e-29,62322.1583814,3.71687749297e-05,2.68370658358e-28,79532.979811,4.95583665729e-06,3.57827544477e-29
96347.4502535,3.60656621445e-05,3.25577556074e-29,12464.4328016,6.01440764346e-06,1.0858057929e-29,62322.1583933,3.00720382173e-05,5.4290289645e-29,79532.9798127,4.00960509564e-06,7.238705286e-30
96347.450265,2.91795457986e-05,6.58630117436e-30,12464.4328035,4.86606020378e-06,2.19654083498e-30,62322.1584029,2.43303010189e-05,1.09827041749e-29,79532.979814,3.24404013585e-06,1.46436055665e-30
96347.4502743,2.36082146393e-05,1.33238186577e-30,12464.4328051,3.93696990801e-06,4.44351252458e-31,62322.1584106,1.96848495401e-05,2.22175626229e-30,79532.979815,2.62464660534e-06,2.96234168305e-31
96347.4502818,1.91006331045e-05,2.69535417423e-31,12464.4328063,3.18527338493e-06,8.98904461163e-32,62322.1584169,1.59263669247e-05,4.49452230581e-31,79532.9798158,2.12351558995e-06,5.99269640775e-32
96347.4502878,1.54536965445e-05,5.45259156652e-32,12464.4328073,2.57710035226e-06,1.81844706379e-32,62322.158422,1.28855017613e-05,9.09223531893e-32,79532.9798165,1.7180669015e-06,1.21229804252e-32
96347.4502927,1.25030796405e-05,1.10303703595e-32,12464.4328081,2.08504747411e-06,3.67864424612e-33,62322.158426,1.04252373705e-05,1.83932212306e-32,79532.979817,1.39003164941e-06,2.45242949741e-33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
